,CourseID,CourseName,Basic,No. Classes
76,C77,Course 77,0,
77,C78,Course 78,1,2.0
78,C79,Course 79,1,0.0
79,C80,Course 80,0,
80,C81,Course 81,1,
81,C82,Course 82,0,2.0
82,C83,Course 83,1,0.0
83,C84,Course 84,0,3.0
84,C85,Course 85,1,1.0
85,C86,Course 86,1,0.0
86,C87,Course 87,1,1.0
87,C88,Course 88,1,1.0
88,C89,Course 89,0,0.0
89,C90,Course 90,1,2.0
90,C91,Course 91,0,
91,C92,Course 92,0,1.0
92,C93,Course 93,0,2.0
93,C94,Course 94,0,
94,C95,Course 95,1,0.0
95,C96,Course 96,0,
96,C97,Course 97,1,1.0
97,C98,Course 98,0,2.0
98,C99,Course 99,0,
99,C100,Course 100,1,3.0
100,C101,Course 101,1,0.0
101,C102,Course 102,1,2.0
102,C103,Course 103,0,0.0
103,C104,Course 104,1,1.0
104,C105,Course 105,0,2.0
105,C106,Course 106,1,0.0
106,C107,Course 107,0,0.0
107,C108,Course 108,0,1.0
108,C109,Course 109,1,0.0
109,C110,Course 110,0,
110,C111,Course 111,1,
111,C112,Course 112,1,0.0
112,C113,Course 113,0,3.0
113,C114,Course 114,1,
114,C115,Course 115,0,
115,C116,Course 116,1,
116,C117,Course 117,0,0.0
117,C118,Course 118,0,3.0
118,C119,Course 119,0,
119,C120,Course 120,0,
120,C121,Course 121,0,0.0
121,C122,Course 122,0,2.0
122,C123,Course 123,1,1.0
123,C124,Course 124,0,
124,C125,Course 125,0,
125,C126,Course 126,0,3.0
126,C127,Course 127,0,
127,C128,Course 128,0,2.0
128,C129,Course 129,0,0.0
129,C130,Course 130,1,3.0
130,C131,Course 131,0,3.0
131,C132,Course 132,1,2.0
132,C133,Course 133,1,2.0
133,C134,Course 134,1,3.0
134,C135,Course 135,0,3.0
135,C136,Course 136,1,1.0
136,C137,Course 137,1,2.0
137,C138,Course 138,1,1.0
138,C139,Course 139,0,3.0
139,C140,Course 140,0,1.0
140,C141,Course 141,1,2.0
141,C142,Course 142,0,0.0
142,C143,Course 143,1,1.0
143,C144,Course 144,1,
144,C145,Course 145,1,3.0
145,C146,Course 146,0,
146,C147,Course 147,0,3.0
147,C148,Course 148,0,3.0
148,C149,Course 149,1,3.0
149,C150,Course 150,0,1.0
150,C151,Course 151,1,3.0
151,C152,Course 152,0,1.0
152,C153,Course 153,1,2.0
153,C154,Course 154,1,2.0
154,C155,Course 155,0,3.0
155,C156,Course 156,1,1.0
156,C157,Course 157,1,1.0
157,C158,Course 158,0,3.0
158,C159,Course 159,0,
159,C160,Course 160,1,
160,C161,Course 161,1,0.0
161,C162,Course 162,0,3.0
162,C163,Course 163,1,2.0
163,C164,Course 164,1,2.0
164,C165,Course 165,1,3.0
165,C166,Course 166,1,2.0
166,C167,Course 167,0,2.0
167,C168,Course 168,0,
168,C169,Course 169,1,1.0
169,C170,Course 170,1,1.0
170,C171,Course 171,0,3.0
171,C172,Course 172,0,1.0
172,C173,Course 173,0,3.0
173,C174,Course 174,1,3.0
174,C175,Course 175,1,0.0
175,C176,Course 176,1,1.0
176,C177,Course 177,0,3.0
177,C178,Course 178,0,
178,C179,Course 179,1,
179,C180,Course 180,1,2.0
180,C181,Course 181,0,0.0
181,C182,Course 182,0,0.0
182,C183,Course 183,0,
183,C184,Course 184,1,2.0
184,C185,Course 185,1,0.0
185,C186,Course 186,1,0.0
186,C187,Course 187,1,
187,C188,Course 188,0,0.0
188,C189,Course 189,0,3.0
189,C190,Course 190,0,1.0
190,C191,Course 191,0,2.0
191,C192,Course 192,0,1.0
192,C193,Course 193,0,3.0
193,C194,Course 194,1,
194,C195,Course 195,0,
195,C196,Course 196,0,2.0
196,C197,Course 197,1,0.0
197,C198,Course 198,1,
198,C199,Course 199,0,2.0
199,C200,Course 200,0,3.0
200,C201,Course 201,1,2.0
201,C202,Course 202,1,3.0
202,C203,Course 203,1,1.0
203,C204,Course 204,0,2.0
204,C205,Course 205,1,3.0
205,C206,Course 206,0,3.0
206,C207,Course 207,1,2.0
207,C208,Course 208,1,2.0
208,C209,Course 209,0,1.0
209,C210,Course 210,1,
210,C211,Course 211,0,3.0
211,C212,Course 212,1,0.0
212,C213,Course 213,0,1.0
213,C214,Course 214,1,
214,C215,Course 215,1,1.0
215,C216,Course 216,0,
216,C217,Course 217,1,
217,C218,Course 218,0,0.0
218,C219,Course 219,1,1.0
219,C220,Course 220,1,1.0
220,C221,Course 221,0,1.0
221,C222,Course 222,1,
222,C223,Course 223,1,
223,C224,Course 224,1,1.0
224,C225,Course 225,0,0.0
225,C226,Course 226,0,0.0
226,C227,Course 227,0,
227,C228,Course 228,0,
228,C229,Course 229,0,
229,C230,Course 230,1,2.0
230,C231,Course 231,0,2.0
231,C232,Course 232,0,0.0
232,C233,Course 233,0,3.0
233,C234,Course 234,1,3.0
234,C235,Course 235,0,0.0
235,C236,Course 236,1,1.0
236,C237,Course 237,1,0.0
237,C238,Course 238,1,1.0
238,C239,Course 239,1,3.0
239,C240,Course 240,0,0.0
240,C241,Course 241,0,0.0
241,C242,Course 242,1,0.0
242,C243,Course 243,0,3.0
243,C244,Course 244,1,
244,C245,Course 245,1,
245,C246,Course 246,1,3.0
246,C247,Course 247,1,2.0
247,C248,Course 248,1,2.0
248,C249,Course 249,0,0.0
249,C250,Course 250,0,3.0
250,C251,Course 251,0,
251,C252,Course 252,1,2.0
252,C253,Course 253,0,
253,C254,Course 254,0,
254,C255,Course 255,1,0.0
255,C256,Course 256,1,
256,C257,Course 257,0,2.0
257,C258,Course 258,1,1.0
258,C259,Course 259,0,3.0
259,C260,Course 260,0,3.0
260,C261,Course 261,1,
261,C262,Course 262,0,2.0
262,C263,Course 263,1,
263,C264,Course 264,0,3.0
264,C265,Course 265,1,
265,C266,Course 266,0,3.0
266,C267,Course 267,1,2.0
267,C268,Course 268,0,3.0
268,C269,Course 269,1,0.0
269,C270,Course 270,0,1.0
270,C271,Course 271,0,0.0
271,C272,Course 272,0,2.0
272,C273,Course 273,1,0.0
273,C274,Course 274,1,2.0
274,C275,Course 275,1,3.0
275,C276,Course 276,1,0.0
276,C277,Course 277,0,
277,C278,Course 278,1,2.0
278,C279,Course 279,0,
279,C280,Course 280,0,2.0
280,C281,Course 281,0,3.0
281,C282,Course 282,1,1.0
282,C283,Course 283,0,3.0
283,C284,Course 284,1,0.0
284,C285,Course 285,1,3.0
285,C286,Course 286,0,2.0
286,C287,Course 287,1,
287,C288,Course 288,1,
288,C289,Course 289,0,1.0
289,C290,Course 290,0,1.0
290,C291,Course 291,1,3.0
291,C292,Course 292,1,3.0
292,C293,Course 293,0,0.0
293,C294,Course 294,1,1.0
294,C295,Course 295,0,2.0
295,C296,Course 296,0,
296,C297,Course 297,0,
297,C298,Course 298,0,1.0
298,C299,Course 299,1,0.0
299,C300,Course 300,0,
300,C301,Course 301,1,1.0
301,C302,Course 302,1,1.0
302,C303,Course 303,1,0.0
303,C304,Course 304,0,1.0
304,C305,Course 305,0,0.0
305,C306,Course 306,1,3.0
306,C307,Course 307,0,
307,C308,Course 308,1,0.0
308,C309,Course 309,1,0.0
309,C310,Course 310,0,3.0
310,C311,Course 311,1,1.0
311,C312,Course 312,0,
312,C313,Course 313,1,3.0
313,C314,Course 314,0,1.0
314,C315,Course 315,0,3.0
315,C316,Course 316,0,2.0
316,C317,Course 317,1,0.0
317,C318,Course 318,1,3.0
318,C319,Course 319,0,
319,C320,Course 320,0,
320,C321,Course 321,1,3.0
321,C322,Course 322,0,1.0
322,C323,Course 323,0,
323,C324,Course 324,1,0.0
324,C325,Course 325,0,1.0
325,C326,Course 326,0,0.0
326,C327,Course 327,0,3.0
327,C328,Course 328,0,2.0
328,C329,Course 329,1,3.0
329,C330,Course 330,0,3.0
330,C331,Course 331,0,2.0
331,C332,Course 332,0,0.0
332,C333,Course 333,0,2.0
333,C334,Course 334,0,0.0
334,C335,Course 335,1,
335,C336,Course 336,1,0.0
336,C337,Course 337,1,
337,C338,Course 338,0,
338,C339,Course 339,1,1.0
339,C340,Course 340,1,0.0
340,C341,Course 341,1,0.0
341,C342,Course 342,1,
342,C343,Course 343,1,
343,C344,Course 344,1,
344,C345,Course 345,0,1.0
345,C346,Course 346,0,2.0
346,C347,Course 347,1,
347,C348,Course 348,0,3.0
