,CourseID,CourseName,Basic,No. Classes
73,C74,Course 74,0,1.0
74,C75,Course 75,0,3.0
75,C76,Course 76,0,2.0
76,C77,Course 77,0,3.0
77,C78,Course 78,0,
78,C79,Course 79,0,
79,C80,Course 80,0,1.0
80,C81,Course 81,1,2.0
81,C82,Course 82,0,0.0
82,C83,Course 83,1,3.0
83,C84,Course 84,0,
84,C85,Course 85,1,0.0
85,C86,Course 86,1,3.0
86,C87,Course 87,1,0.0
87,C88,Course 88,1,1.0
88,C89,Course 89,0,0.0
89,C90,Course 90,0,2.0
90,C91,Course 91,1,2.0
91,C92,Course 92,1,
92,C93,Course 93,1,0.0
93,C94,Course 94,0,
94,C95,Course 95,0,1.0
95,C96,Course 96,1,3.0
96,C97,Course 97,0,1.0
97,C98,Course 98,0,0.0
98,C99,Course 99,0,3.0
99,C100,Course 100,0,0.0
100,C101,Course 101,0,3.0
101,C102,Course 102,1,
102,C103,Course 103,1,1.0
103,C104,Course 104,0,2.0
104,C105,Course 105,0,3.0
105,C106,Course 106,1,1.0
106,C107,Course 107,0,0.0
107,C108,Course 108,0,3.0
108,C109,Course 109,0,
109,C110,Course 110,1,1.0
110,C111,Course 111,1,
111,C112,Course 112,0,0.0
112,C113,Course 113,1,2.0
113,C114,Course 114,1,
114,C115,Course 115,1,
115,C116,Course 116,0,
116,C117,Course 117,1,3.0
117,C118,Course 118,0,1.0
118,C119,Course 119,0,2.0
119,C120,Course 120,1,1.0
120,C121,Course 121,0,
121,C122,Course 122,1,2.0
122,C123,Course 123,1,2.0
123,C124,Course 124,1,
124,C125,Course 125,1,0.0
125,C126,Course 126,0,2.0
126,C127,Course 127,0,
127,C128,Course 128,0,1.0
128,C129,Course 129,1,3.0
129,C130,Course 130,0,0.0
130,C131,Course 131,1,
131,C132,Course 132,0,0.0
132,C133,Course 133,1,0.0
133,C134,Course 134,0,2.0
134,C135,Course 135,0,2.0
135,C136,Course 136,1,3.0
136,C137,Course 137,1,2.0
137,C138,Course 138,0,0.0
138,C139,Course 139,1,0.0
139,C140,Course 140,0,0.0
140,C141,Course 141,1,0.0
141,C142,Course 142,0,0.0
142,C143,Course 143,0,1.0
143,C144,Course 144,0,1.0
144,C145,Course 145,0,0.0
145,C146,Course 146,1,
146,C147,Course 147,1,
147,C148,Course 148,1,
148,C149,Course 149,1,0.0
149,C150,Course 150,0,1.0
150,C151,Course 151,1,1.0
151,C152,Course 152,1,0.0
152,C153,Course 153,1,
153,C154,Course 154,1,2.0
154,C155,Course 155,1,3.0
155,C156,Course 156,0,
156,C157,Course 157,1,3.0
157,C158,Course 158,1,1.0
158,C159,Course 159,1,
159,C160,Course 160,0,0.0
160,C161,Course 161,0,
161,C162,Course 162,1,3.0
162,C163,Course 163,0,2.0
163,C164,Course 164,0,1.0
164,C165,Course 165,1,
165,C166,Course 166,1,
166,C167,Course 167,0,2.0
167,C168,Course 168,1,0.0
168,C169,Course 169,0,
169,C170,Course 170,1,
170,C171,Course 171,1,3.0
171,C172,Course 172,1,
172,C173,Course 173,1,0.0
173,C174,Course 174,0,
174,C175,Course 175,0,2.0
175,C176,Course 176,1,0.0
176,C177,Course 177,0,1.0
177,C178,Course 178,1,
178,C179,Course 179,0,1.0
179,C180,Course 180,1,3.0
180,C181,Course 181,1,3.0
181,C182,Course 182,0,
182,C183,Course 183,0,0.0
183,C184,Course 184,1,2.0
184,C185,Course 185,1,3.0
185,C186,Course 186,1,1.0
186,C187,Course 187,1,0.0
187,C188,Course 188,0,1.0
188,C189,Course 189,0,2.0
189,C190,Course 190,1,3.0
190,C191,Course 191,0,
191,C192,Course 192,0,1.0
192,C193,Course 193,1,3.0
193,C194,Course 194,1,1.0
194,C195,Course 195,0,1.0
195,C196,Course 196,1,3.0
196,C197,Course 197,0,1.0
197,C198,Course 198,0,0.0
198,C199,Course 199,0,0.0
199,C200,Course 200,0,0.0
200,C201,Course 201,0,
201,C202,Course 202,0,3.0
202,C203,Course 203,0,1.0
203,C204,Course 204,0,3.0
204,C205,Course 205,1,3.0
205,C206,Course 206,1,2.0
206,C207,Course 207,1,3.0
207,C208,Course 208,0,1.0
208,C209,Course 209,0,1.0
209,C210,Course 210,0,1.0
210,C211,Course 211,0,1.0
211,C212,Course 212,1,3.0
212,C213,Course 213,0,1.0
213,C214,Course 214,1,2.0
214,C215,Course 215,1,3.0
215,C216,Course 216,1,
216,C217,Course 217,0,0.0
217,C218,Course 218,1,1.0
218,C219,Course 219,0,0.0
219,C220,Course 220,0,0.0
220,C221,Course 221,0,
221,C222,Course 222,1,
222,C223,Course 223,0,3.0
223,C224,Course 224,0,1.0
224,C225,Course 225,0,3.0
225,C226,Course 226,1,3.0
226,C227,Course 227,1,
227,C228,Course 228,0,2.0
228,C229,Course 229,0,
229,C230,Course 230,0,0.0
230,C231,Course 231,0,2.0
231,C232,Course 232,1,1.0
232,C233,Course 233,1,0.0
233,C234,Course 234,1,3.0
234,C235,Course 235,1,0.0
235,C236,Course 236,1,0.0
236,C237,Course 237,1,2.0
237,C238,Course 238,1,0.0
238,C239,Course 239,0,2.0
239,C240,Course 240,1,3.0
240,C241,Course 241,0,1.0
241,C242,Course 242,0,0.0
242,C243,Course 243,1,2.0
243,C244,Course 244,0,0.0
244,C245,Course 245,1,1.0
245,C246,Course 246,0,3.0
246,C247,Course 247,0,3.0
247,C248,Course 248,0,3.0
248,C249,Course 249,1,3.0
249,C250,Course 250,1,
